customer_id,transaction_id,age,gender,account_type,branch,account_open_date,transaction_date,balance_amount,currency,transaction_amount,transaction_type,credit_score,loan_amount,loan_status,loan_approved,occupation,annual_income,email,notes,income_flag,has_negative_income
CUST-1851,TXN938991,39.0,Female,Fixed Deposit,Chicago,2022-03-09,2023-09-10,4101.51,NGN,808.59,Withdrawal,615.0,12186.12,Active,Unknown,Doctor,8888.05,taylor.wilson@yahoo.com,Auto-d,Normal,False
CUST-2011,TXN553190,63.0,Male,Checking,Los Angeles,2022-04-03,2023-12-19,5041.99,NGN,624.03,Deposit,658.0,4999.9,Closed,No,unknown,6180.67,john.miller@bank.org,KYC documents pending,Normal,False
CUST-1248,TXN664570,47.0,Male,Current,Los Angeles,2023-04-08,2023-09-17,9089.69,EUR,3725.31,Deposit,635.0,8253.84,Closed,Yes,Doctor,5199.29,pat.wilson@gmail.com,KYC documents pending,Normal,False
CUST-1853,TXN207312,71.0,Male,Savings,Phoenix,2020-10-23,2021-08-21,130.36,EUR,93.62,Withdrawal,827.0,5653.11,Active,Yes,unknown,6180.67,taylor.anderson@bank.org,Unknown,Normal,False
CUST-2606,TXN292183,18.0,Male,Checking,Phoenix,2022-04-26,2024-03-11,616.91,GBP,4.44,Wire Transfer,613.0,7580.255,Default,Yes,Engineer,2075.26,lee.smith@outlook.com,KYC documents pending,Normal,False
CUST-1502,TXN964286,22.0,Female,Savings,Houston,2023-08-14,2023-10-17,1219.88,GBP,627.96,Wire Transfer,647.0,186791.54,Default,Yes,Engineer,6175.28,mike.davis@yahoo.com,Auto-debit setup confirmed,Normal,False
CUST-2373,TXN155274,37.0,Male,Current,Los Angeles,2022-01-31,2022-11-06,1885.28,GBP,524.08,Withdrawal,806.0,7622.83,Active,Yes,Accountant,6180.67,chris.brown@yahoo.com,Customer flagged for review,Normal,False
CUST-1440,TXN356779,72.0,Female,Fixed Deposit,New York,,2023-02-13,4859.52,GBP,191.95,ATM,647.0,11367.16,Default,Yes,Accountant,4843.6,sara.jones@gmail.com,KYC documents pending,Normal,False
CUST-2939,TXN768908,48.0,Female,Fixed Deposit,Los Angeles,2019-02-22,2021-09-18,1720.7,GBP,867.78,Withdrawal,651.0,3020.99,Default,Yes,Doctor,5216.97,taylor.anderson@outlook.com,Unknown,Normal,False
CUST-2087,TXN507233,75.0,Female,Checking,New York,2022-04-17,2023-02-19,2001.38,GBP,659.1,Deposit,640.0,10554.09,Active,Yes,Lawyer,1346.49,morgan.smith@bank.org,Loan disbursed to account,Normal,False
CUST-2215,TXN446865,64.0,Female,Checking,Houston,2020-07-04,2021-02-16,11095.12,NGN,2256.24,ATM,701.0,7580.255,Active,Unknown,Accountant,6180.67,taylor.jackson@yahoo.com,Account dormant >6 months,Normal,False
CUST-1832,TXN445641,53.0,Male,Fixed Deposit,Los Angeles,2020-07-02,2020-10-04,128969.97,GBP,43150.65,ATM,647.0,15375.69,Active,Yes,Lawyer,223742.77,mike.moore@yahoo.com,Loan disbursed to account,Normal,False
CUST-1640,TXN126148,32.0,Female,Checking,Houston,2022-12-27,2023-08-29,26469.11,USD,4710.73,Wire Transfer,713.0,8811.62,Active,No,Accountant,28403.96,morgan.jackson@bank.org,Transaction verified by branch Houston,Normal,False
CUST-2708,TXN288810,60.0,Male,Fixed Deposit,Los Angeles,2018-03-25,2022-06-19,3975.22,EUR,952.36,Withdrawal,605.0,12431.17,Active,No,unknown,14665.76,mike.jackson@bank.org,Unknown,Normal,False
CUST-2566,TXN709869,72.0,Male,Current,Houston,2018-05-16,2021-11-05,21399.28,EUR,9616.58,Deposit,647.0,5253.29,Unknown,No,Teacher,16623.8,alex.davis@outlook.com,Loan disbursed to account,Normal,False
CUST-1709,TXN263678,69.0,Female,Fixed Deposit,Los Angeles,2020-10-20,2023-03-16,1196.45,EUR,372.59,Wire Transfer,647.0,27531.42,Closed,Yes,Lawyer,292.37,alex.brown@yahoo.com,Loan disbursed to account,Normal,False
CUST-1147,TXN663356,26.0,Female,Savings,Phoenix,2024-02-09,2024-07-04,996.7,NGN,511.07,Withdrawal,653.0,4223.42,Active,Yes,unknown,11933.29,john.brown@outlook.com,Account dormant >6 months,Normal,False
CUST-2055,TXN396059,29.0,Female,Savings,Houston,2022-08-23,2024-06-18,37.66,USD,119.45,ATM,552.0,1077.78,Default,No,Lawyer,6180.67,alex.wilson@yahoo.com,Unknown,Normal,False
CUST-1380,TXN959860,50.0,Female,Savings,New York,2019-09-14,2022-08-24,2913.28,EUR,1135.25,Wire Transfer,659.0,3062.33,Default,No,Accountant,8943.18,chris.brown@gmail.com,KYC documents pending,Normal,False
CUST-1510,TXN312134,20.0,Female,Checking,New York,2018-04-25,2021-04-22,17736.32,GBP,5218.16,Wire Transfer,678.0,23627.11,Closed,Yes,Accountant,33265.39,morgan.moore@yahoo.com,Auto-debit setup confirmed,Normal,False
CUST-2861,TXN253610,48.0,Male,Savings,New York,2019-04-05,2023-08-19,3265.53,EUR,1939.37,Withdrawal,656.0,26339.99,Closed,No,Doctor,2526.23,pat.moore@gmail.com,Auto-debit setup confirmed,Normal,False
CUST-3002,TXN743476,38.0,Unknown,Fixed Deposit,Los Angeles,2023-11-26,2023-12-04,2702.37,GBP,989.76,Wire Transfer,561.0,6004.75,Unknown,Yes,Engineer,489.29,john.jones@outlook.com,Auto-debit setup confirmed,Normal,False
CUST-2692,TXN249739,57.0,Male,Savings,Phoenix,2020-07-17,2023-02-13,433.37,NGN,-160.1,Withdrawal,647.0,9571.0,Active,Yes,unknown,4688.24,lee.smith@yahoo.com,Account dormant >6 months,Normal,False
CUST-2846,TXN195512,43.0,Male,Fixed Deposit,Los Angeles,2023-12-05,2024-05-05,29921.33,USD,13342.94,Wire Transfer,602.0,13070.86,Default,Unknown,Doctor,4688.24,sara.miller@yahoo.com,Unknown,Normal,False
CUST-2614,TXN219162,39.0,Female,Savings,New York,2019-05-30,2022-05-08,647.51,USD,-86.94,Deposit,546.0,3292.99,Closed,Unknown,Engineer,4688.24,morgan.anderson@,Account dormant >6 months,Normal,False
CUST-1787,TXN715561,35.0,Female,Fixed Deposit,Houston,2023-12-13,2024-05-29,32362.59,EUR,618.64,Deposit,761.0,2117.25,Unknown,Yes,Accountant,16113.75,alex.anderson@bank.org,Transaction verifi,Normal,False
CUST-1435,TXN394301,44.0,Female,Checking,Phoenix,2018-04-18,2019-04-05,1523.88,USD,342.5,Wire Transfer,655.0,7580.255,Active,No,Doctor,4669.59,morgan.davis@gmail.com,Unknown,Normal,False
CUST-1742,TXN311800,20.0,Female,Checking,Los Angeles,2022-09-30,2023-07-11,35707.31,USD,5399.54,Wire Transfer,601.0,13242.78,Active,No,Engineer,38061.94,sara.wilson@gmail.com,Auto-debit setup confirmed,Normal,False
CUST-1414,TXN180552,49.0,Male,Savings,Los Angeles,2020-01-19,2023-11-17,706.87,GBP,212.64,Withdrawal,737.0,53347.71,Default,Unknown,Lawyer,4688.24,pat.anderson@gmail.com,Account dormant >6 months,Normal,False
CUST-1882,TXN830121,54.0,Female,Savings,Los Angeles,2019-04-04,2019-05-17,2329.71,USD,457.43,Wire Transfer,570.0,2934.0,Active,No,Lawyer,6180.67,morgan.taylor@yahoo.com,Unknown,Normal,False
cust9102,TXN776552,63.0,Male,Savings,New York,2021-10-01,2022-10-06,-1.0,EUR,-252.73,ATM,497.0,4594.21,Active,No,Teacher,9006.92,morgan.davis@yahoo.com,Customer flagged for review,Normal,False
CUST-3178,TXN223604,35.0,Female,Fixed Deposit,Los Angeles,2023-09-23,2024-02-20,4710.87,USD,1679.81,Deposit,647.0,33045.73,Unknown,No,Lawyer,4688.24,lee.smith@bank.org,Unknown,Normal,False
CUST-1721,TXN417386,41.0,Male,Current,New York,2023-01-04,2023-07-07,6819.98,NGN,1140.71,ATM,612.0,5369.95,Default,No,Teacher,13427.4,morgan.taylor@gmail.com,Auto-debit setup confirmed,Normal,False
CUST-2630,TXN595205,0.0,Female,Fixed Deposit,Chicago,2018-12-30,2023-02-26,543.89,EUR,423.23,ATM,647.0,13901.67,Unknown,Yes,Accountant,4688.24,morgan.jones@yahoo.com,Unknown,Normal,False
CUST-2374,TXN569428,74.0,Female,Current,New York,,2023-03-21,5570.29,GBP,974.26,ATM,648.0,29102.38,Default,No,Accountant,7284.52,jane.jackson@outlook.com,Account dormant >6 months,Normal,False
CUST-3033,TXN384298,18.0,Female,Checking,Los Angeles,2023-11-05,2024-01-20,2149.5,USD,602.7,ATM,663.0,16347.38,Active,No,Teacher,6349.89,taylor.brown@gmail.com,Customer flagged for review,Normal,False
CUST-1192,TXN912853,43.0,Male,Fixed Deposit,New York,,2024-06-16,608.61,USD,41.03,Wire Transfer,726.0,3023.81,Closed,Yes,Engineer,2744.1,jane.anderson@outlook.com,Auto-debit setup confirmed,Normal,False
CUST-1934,TXN250656,41.0,Male,Savings,New York,2023-02-02,2024-02-24,5377.4,EUR,2113.0,ATM,664.0,12839.37,Active,No,Engineer,6629.82,chris.wilson@gmail.com,Unknown,Normal,False
CUST-1631,TXN206436,68.0,Female,Checking,New York,2023-07-30,2024-09-02,562.31,NGN,511.52,Withdrawal,729.0,10728.26,Default,Yes,Doctor,9696.15,lee.moore@yahoo.com,Auto-debit setup confirmed,Normal,False
CUST-2550,TXN846855,38.0,Female,Fixed Deposit,Los Angeles,2023-01-12,2023-02-08,282.27,USD,-136.25,ATM,467.0,7580.255,Active,Unknown,Lawyer,4394.54,lee.jones@yahoo.com,Unknown,Normal,False
CUST-1494,TXN475921,58.0,Male,Checking,Los Angeles,2018-01-24,2019-08-17,1320.8,EUR,59.1,ATM,600.0,6848.99,Default,No,Lawyer,6180.67,alex.brown@bank.org,Customer flagged for review,Normal,False
CUST-3019,TXN548828,63.0,Male,Checking,Los Angeles,2022-04-10,2023-09-08,901.3,GBP,229.2,Deposit,668.0,14864.96,Default,Yes,Lawyer,8632.95,pat.taylor@yahoo.com,Transaction verified by branch Los Angeles,Normal,False
CUST-2169,TXN306676,34.0,Male,Current,Chicago,2019-05-06,2023-08-17,752.23,EUR,407.25,Withdrawal,599.0,7775.3,Active,Yes,Accountant,4688.24,Unknown,Loan disbursed to account,Normal,False
CUST-1675,TXN969459,67.0,Female,Checking,New York,2023-02-23,2024-05-01,742.45,EUR,18.07,Deposit,582.0,14373.3,Closed,No,Doctor,6180.67,lee.moore@yahoo.com,Customer flagged for review,Normal,False
CUST-1673,TXN267439,24.0,Male,Savings,Los Angeles,2024-03-03,2024-03-12,624.49,USD,103.78,Deposit,621.0,3751.85,Default,Unknown,Lawyer,4688.24,john.miller@gmail.com,Unknown,Normal,False
CUST-3151,TXN391473,55.0,Male,Savings,New York,2024-06-28,2024-06-29,8372.8,EUR,1856.42,Wire Transfer,777.0,13374.82,Active,Yes,Engineer,6169.29,john.miller@bank.org,Account dormant >6 months,Normal,False
CUST-2402,TXN550274,20.0,Female,Savings,New York,2023-01-09,2024-02-24,21143.93,USD,618.64,Deposit,536.0,4832.66,Active,Yes,Doctor,34744.49,jane.brown@yahoo.com,Transaction verified by branch New York,Normal,False
CUST-1835,TXN947061,75.0,Male,Fixed Deposit,Chicago,2019-07-13,2022-12-04,4173.5,USD,647.47,ATM,647.0,30091.07,Default,Yes,unknown,5195.2,chris.taylor@outlook.com,Unknown,Normal,False
CUST-3081,TXN772521,67.0,Female,Fixed Deposit,Houston,2024-02-10,2024-05-13,11359.58,USD,4053.58,ATM,595.0,9749.42,Default,Yes,Doctor,32968.93,Unknown,Unknown,Normal,False
CUST-1379,TXN607348,30.0,Male,Savings,Los Angeles,2024-02-14,2024-04-25,61.16,EUR,-81.89,ATM,681.0,1846.58,Unknown,Unknown,Lawyer,946.7,alex.brown@bank.org,Customer flagged for review,Normal,False
CUST-2763,TXN702000,58.0,Male,Current,New York,2023-08-15,2024-04-15,11950.34,GBP,4077.04,ATM,621.0,20900.16,Active,Yes,Teacher,19889.32,taylor.taylor@outlook.com,Auto-debit setup confirmed,Normal,False
CUST-1437,TXN460991,55.0,Male,Fixed Deposit,Los Angeles,2020-11-10,2021-07-02,711.46,EUR,292.85,Withdrawal,815.0,2786.29,Active,Yes,Accountant,1202.02,john.moore@yahoo.com,Customer flagged for review,Normal,False
CUST--8775,TXN548709,29.0,Female,Savings,Chicago,,2023-12-22,2417.81,USD,1419.18,ATM,566.0,14954.6,Closed,No,Teacher,6180.67,morgan.jackson@gmail.com,Unknown,Normal,False
CUST-2822,TXN483745,19.0,Female,Current,New York,2024-02-26,2024-04-28,5671.12,USD,370.96,Deposit,825.0,21072.07,Closed,Yes,Teacher,4554.87,pat.moore@outlook.com,Unknown,Normal,False
CUST-1052,TXN941204,65.0,Male,Checking,Los Angeles,2023-04-12,2023-12-03,9024.51,GBP,3043.19,Withdrawal,640.0,5996.29,Closed,Yes,Accountant,2009.75,jane.moore@gmail.com,Transaction verified by branch LA,Normal,False
CUST-2209,TXN864977,19.0,Female,Savings,Los Angeles,2024-04-26,2024-05-21,3086.5,NGN,626.35,Withdrawal,528.0,2141.57,Default,No,Doctor,6180.67,mike.smith@gmail.com,Loan disbursed to account,Normal,False
CUST-3020,TXN843799,50.0,Female,Fixed Deposit,Los Angeles,2024-08-03,2024-03-24,1873.26,NGN,235.36,Wire Transfer,647.0,7580.255,Active,Yes,Engineer,1967.97,morgan.wilson@outlook.com,Unknown,Normal,False
CUST-2848,TXN603920,23.0,Female,Checking,Los Angeles,2023-09-10,2023-11-01,1839.72,EUR,88.96,Wire Transfer,803.0,2154.16,Active,Yes,Engineer,11879.15,sara.miller@gmail.com,Auto-debit setup confirmed,Normal,False
CUST-1168,TXN554197,43.0,Male,Savings,New York,2020-02-06,2020-06-12,775.97,GBP,212.61,ATM,595.0,21485.2,Active,No,Engineer,243.68,alex.brown@,Transaction verified by branch new york,Normal,False
CUST-2220,TXN974316,45.0,Female,Fixed Deposit,Houston,2018-12-08,2021-07-08,4977.77,USD,373.45,ATM,601.0,4301.71,Active,No,Lawyer,827.05,jane.moore@yahoo.com,Account dormant >6 months,Normal,False
CUST-2465,TXN430768,47.0,Male,Current,Los Angeles,2022-12-13,2023-03-18,5220.25,USD,2688.63,Withdrawal,602.0,7580.255,Active,Yes,Accountant,6180.67,john.smith@outlook.com,Transaction verified by branch los angeles,Normal,False
CUST-2245,TXN190523,56.0,Female,Fixed Deposit,Chicago,2022-02-20,2023-08-05,621.23,EUR,-0.01,Withdrawal,647.0,4339.39,Closed,Yes,unknown,4323.82,pat.jones@gmail.com,Unknown,Normal,False
CUST-2280,TXN213105,47.0,Male,Checking,Phoenix,2023-05-14,2023-12-27,13825.39,USD,624.16,Deposit,604.0,6117.29,Default,No,Doctor,16023.01,alex.brown@gmail.com,Account dormant >6 months,Normal,False
cust9531,TXN341500,48.0,Male,Fixed Deposit,New York,2024-01-16,2024-03-22,9999999.0,EUR,125546.57,Wire Transfer,709.0,14901.82,Default,Yes,Engineer,16370477.34,jane.jackson@outlook.com,Customer flagged for review,Suspicious - Extreme,False
CUST-2884,TXN410616,48.0,Male,Checking,Chicago,2019-04-28,2024-03-21,3302.66,USD,641.89,ATM,647.0,1999.51,Default,Yes,unknown,6868.09,jane.taylor@gmail.com,Auto-debit setup confirmed,Normal,False
CUST-1027,TXN564920,33.0,Female,Checking,New York,2022-09-01,2022-07-22,9208.66,USD,1207.37,Deposit,577.0,32951.57,Active,No,Teacher,11158.03,morgan.davis@gmail.com,Account dormant >6 months,Normal,False
CUST-1733,TXN467544,60.0,Female,Fixed Deposit,New York,2022-04-07,2022-12-05,6833.28,NGN,618.64,ATM,630.0,26917.49,Default,Yes,Lawyer,9999999999.0,sara.smith@outlook.com,KYC documents pending,Suspicious - Extreme,False
CUST-1657,TXN726915,53.0,Female,Checking,New York,2020-04-27,2020-10-26,13843.41,EUR,3389.96,Withdrawal,733.0,9366.43,Default,Yes,Engineer,15918.36,pat.moore@yahoo.com,Account dormant >6 months,Normal,False
CUST-2847,TXN448099,70.0,Male,Checking,Chicago,2023-12-10,2024-03-01,3747.29,EUR,-99.0,Withdrawal,827.0,2105.46,Default,Yes,Doctor,0.0,alex.miller@gmail.com,Transaction verified by branch Chicago,Normal,False
CUST-1393,TXN143046,50.0,Female,Checking,New York,2019-09-18,2021-12-02,1724.29,GBP,-102.92,Withdrawal,566.0,1134.16,Active,Yes,Accountant,10964.57,pat.anderson@yahoo.com,Account dormant >6 months,Normal,False
CUST-1872,TXN112498,18.0,Male,Savings,Phoenix,2023-11-08,2024-04-01,4883.71,EUR,1488.06,Wire Transfer,614.0,4055.18,Unknown,Yes,unknown,6180.67,sara.jones@yahoo.com,KYC documents pending,Normal,False
CUST-3107,TXN742419,48.0,Female,Savings,Houston,2024-05-16,2024-06-29,16789.73,USD,5902.75,Wire Transfer,661.0,2763.77,Active,Yes,Engineer,31349.19,pat.taylor@yahoo.com,Unknown,Normal,False
CUST-2362,TXN481228,55.0,Female,Savings,Chicago,2018-03-22,2023-08-12,876.35,USD,-141.68,Wire Transfer,674.0,4687.21,Closed,Yes,Teacher,9734.69,chris.brown@outlook.com,Auto-debit setup confirmed,Normal,False
CUST-1848,TXN929414,18.0,Female,Current,Chicago,2020-07-22,2022-01-31,2092.35,USD,238.92,ATM,683.0,10581.03,Default,No,Doctor,1106.47,jane.wilson@yahoo.com,Account dormant >6 months,Normal,False
CUST-2288,TXN281396,67.0,Male,Fixed Deposit,Los Angeles,2020-10-18,2024-05-15,50648.02,USD,16571.71,Deposit,705.0,3511.89,Active,Yes,Doctor,31557.91,jane.anderson@gmail.com,Auto-debit setup confirmed,Normal,False
CUST-2122,TXN235103,65.0,Male,Savings,New York,2018-12-10,2019-06-21,2477.45,GBP,975.15,Wire Transfer,597.0,-43.34,Unknown,Yes,unknown,2937.02,john.wilson@bank.org,Transaction verified by branch New York,Normal,False
CUST-1220,TXN256557,19.0,Male,Savings,Chicago,2020-02-07,2024-06-27,3915.9,EUR,609.75,Deposit,613.0,3463.92,Closed,No,Engineer,7590.61,morgan.davis@gmail.com,Auto-debit setup confirmed,Normal,False
CUST-2005,TXN533371,36.0,Male,Fixed Deposit,Chicago,2020-01-08,2020-06-28,701.84,NGN,488.74,Deposit,725.0,13191.2,Default,Yes,Accountant,5680.35,Unknown,Transaction verified by branch CHI,Normal,False
CUST-2820,TXN277752,28.0,Male,Savings,Los Angeles,2019-04-19,2023-11-10,143682.39,EUR,618.64,Withdrawal,490.0,11297.95,Active,No,unknown,255687.23,alex.smith@bank.org,Customer flagged for review,Normal,False
CUST-2406,TXN776081,47.0,Female,Checking,Los Angeles,2020-10-22,2023-02-28,2403.09,GBP,200.05,Withdrawal,652.0,8740.07,Default,Yes,unknown,126.42,jane.taylor@gmail.com,Unknown,Normal,False
CUST-2434,TXN455162,73.0,Female,Fixed Deposit,New York,2023-01-17,2024-01-29,4638.19,USD,2020.77,Deposit,487.0,7580.255,Default,No,Lawyer,7367.18,chris.jones@gmail.com,KYC documents pending,Normal,False
CUST-1610,TXN418961,37.0,Male,Fixed Deposit,New York,2018-09-21,2020-04-21,4701.93,USD,618.64,ATM,631.0,34657.2,Active,Yes,Accountant,2490.75,pat.smith@bank.org,KYC documents pending,Normal,False
CUST-1279,TXN685573,26.0,Male,Savings,Los Angeles,2021-12-23,2023-03-03,900.14,USD,-7.97,Deposit,591.0,7839.05,Default,Yes,Doctor,9933.79,jane.brown@gmail.com,Unknown,Normal,False
CUST-2193,TXN636470,52.0,Male,Checking,New York,2020-07-28,2021-01-12,15110.85,EUR,1884.53,Deposit,581.0,3793.44,Active,No,Teacher,25292.98,mike.brown@outlook.com,Transaction verified by branch New York,Normal,False
CUST-2647,TXN204591,74.0,Female,Checking,New York,2023-12-11,2024-03-15,103.25,NGN,64.84,Deposit,587.0,3639.73,Active,No,Accountant,6180.67,john.miller@yahoo.com,Customer flagged for review,Normal,False
CUST-2659,TXN865219,38.0,Female,Fixed Deposit,Los Angeles,2018-12-08,2020-08-02,5138.45,EUR,-113.8,Wire Transfer,621.0,2380.34,Active,No,Lawyer,7771.25,jane.miller@gmail.com,Auto-debit setup confirmed,Normal,False
CUST-2283,TXN794617,22.0,Female,Fixed Deposit,Phoenix,2020-10-16,2024-05-21,4037.66,GBP,1645.25,Wire Transfer,571.0,7744.56,Default,Yes,Engineer,875.54,chris.jackson@gmail.com,Unknown,Normal,False
CUST-1915,TXN611776,40.0,Female,Checking,Los Angeles,2018-06-28,2021-01-18,3942.71,EUR,1328.34,Deposit,801.0,8512.65,Active,Yes,unknown,7024.88,taylor.jackson@gmail.com,KYC documents pending,Normal,False
CUST-2247,TXN304867,19.0,Male,Savings,Phoenix,2022-04-27,2022-04-30,666.93,USD,6.96,Withdrawal,607.0,5744.14,Unknown,Yes,Lawyer,6180.67,lee.wilson@outlook.com,Loan disbursed to account,Normal,False
CUST-1963,TXN949152,59.0,Male,Fixed Deposit,Los Angeles,2022-01-30,2024-01-04,4426.33,GBP,1092.49,Wire Transfer,455.0,744.77,Default,No,unknown,219.12,taylor.moore@gmail.com,Auto-debit setup confirmed,Normal,False
CUST-2182,TXN158487,56.0,Female,Savings,Chicago,2019-02-28,2021-08-10,322.31,NGN,-134.38,Wire Transfer,559.0,5364.3,Default,No,Doctor,6180.67,taylor.smith@outlook.com,Customer flagged for review,Normal,False
CUST-2308,TXN891457,64.0,Female,Savings,New York,2023-01-16,2023-10-13,1212.29,USD,322.58,Deposit,594.0,7580.255,Default,Yes,Teacher,6180.67,mike.davis@yahoo.com,Account dormant >6 months,Normal,False
CUST-2389,TXN991066,47.0,Female,Fixed Deposit,New York,2024-02-16,2024-04-03,24949.72,USD,618.64,Wire Transfer,637.0,11029.1,Active,No,Teacher,26984.72,lee.anderson@yahoo.com,Transaction verified by branch new york,Normal,False
CUST-3045,TXN496179,65.0,Unknown,Checking,Los Angeles,2022-08-20,2023-09-20,5561.95,GBP,1903.34,Wire Transfer,668.0,17637.77,Default,No,unknown,847.07,chris.jones@bank.org,Account dormant >6 months,Normal,False
CUST-1480,TXN956835,68.0,Male,Fixed Deposit,Chicago,2022-05-26,2024-04-11,19901.73,USD,5768.08,Withdrawal,727.0,12421.63,Active,Yes,Accountant,10322.38,chris.jones@bank.org,Transaction verified by branch Chicago,Normal,False
CUST-1704,TXN260596,70.0,Male,Savings,New York,2018-06-24,2022-06-26,2112.6,GBP,584.41,ATM,618.0,21951.06,Default,No,Lawyer,9999999999.0,taylor.smith@gmail.com,Customer flagged for review,Suspicious - Extreme,False
CUST-2934,TXN536390,56.0,Male,Current,Phoenix,2023-09-26,2024-06-04,945.38,USD,441.83,Deposit,526.0,14253.76,Default,No,Engineer,4285.41,sara.davis@bank.org,KYC documents pending,Normal,False
CUST-3041,TXN435242,75.0,Male,Savings,Chicago,2020-10-14,2021-10-06,858.25,USD,177.47,Deposit,599.0,37893.97,Default,No,Engineer,6180.67,taylormillergmail.com,KYC documents pending,Normal,False
CUST-1650,TXN989928,69.0,Unknown,Checking,Chicago,2019-09-13,2024-05-31,6825.7,USD,3264.07,Withdrawal,594.0,14501.78,Default,Yes,Lawyer,4345.45,john.miller@outlook.com,Auto-debit,Normal,False
CUST-2271,TXN523355,63.0,Female,Checking,Chicago,2021-04-21,2022-09-03,444.88,USD,-17.02,Wire Transfer,655.0,7580.255,Closed,Yes,Accountant,2401.8,john.miller@yahoo.com,Account dormant >6 months,Normal,False
CUST-1351,TXN875615,23.0,Male,Current,Chicago,2019-10-26,2020-09-30,74438.14,USD,15978.78,ATM,674.0,15272.01,Default,No,Engineer,42308.76,sara.jackson@outlook.com,Loan disbursed to account,Normal,False
CUST-1575,TXN987606,48.0,Male,Checking,Chicago,2019-12-05,2020-12-20,316436.49,EUR,618.64,Withdrawal,635.0,13828.76,Active,Yes,Doctor,623015.68,sara.miller@gmail.com,Unknown,Normal,False
CUST-2599,TXN435875,19.0,Female,Fixed Deposit,New York,2022-04-24,2022-11-16,25710.23,USD,1724.1,Withdrawal,565.0,7576.22,Default,No,Accountant,47689.29,Unknown,Transaction verified by branch new york,Normal,False
CUST-1312,TXN888193,43.0,Female,Checking,Chicago,2019-02-03,2023-04-01,243.99,NGN,-0.01,Deposit,681.0,7580.255,Active,No,Teacher,6180.67,chris.taylor@outlook.com,Unknown,Normal,False
CUST-2564,TXN424121,66.0,Female,Current,Phoenix,2020-10-29,2024-03-21,7706.64,GBP,3500.56,ATM,495.0,-718.47,Active,No,Lawyer,13818.63,taylor.jones@bank.org,Transaction verified by branch Phoenix,Normal,False
CUST-3001,TXN746275,55.0,Male,Checking,Houston,2021-08-14,2021-12-08,6664.72,USD,2974.95,Wire Transfer,647.0,7580.255,Default,Yes,Teacher,14596.13,chrisjonesgmail.com,Loan disbursed to account,Normal,False
CUST-2688,TXN631893,58.0,Female,Checking,New York,2021-04-28,2022-02-18,31691.81,EUR,8201.37,ATM,647.0,3369.04,Active,Yes,Engineer,64794.12,mike.jackson@bank.org,Customer flagged for review,Normal,False
CUST-1430,TXN516798,73.0,Male,Current,New York,,2024-05-25,23442.7,EUR,10262.19,ATM,586.0,5000.32,Closed,No,Doctor,10677.52,morgan.davis@yahoo.com,Transaction verified by branch new york,Normal,False
CUST-1532,TXN849584,69.0,Female,Savings,Phoenix,2018-07-06,2021-05-07,10166.31,USD,2595.95,Withdrawal,577.0,3395.94,Active,No,Lawyer,23802.62,john.brown@outlook.com,Auto-debit setup confirmed,Normal,False
CUST-1376,TXN195201,41.0,Female,Savings,New York,2022-09-17,2022-12-28,3792.8,EUR,845.39,Withdrawal,684.0,26652.71,Active,Yes,Engineer,6710.59,lee.smith@outlook.com,Unknown,Normal,False
CUST-3080,TXN571532,34.0,Female,Current,Los Angeles,2023-11-29,2024-02-15,1127.99,EUR,-500.0,Withdrawal,678.0,4866.38,Active,Yes,Accountant,4688.24,sara.davis@gmail.com,Unknown,Normal,False
CUST-2435,TXN495029,54.0,Female,Current,Los Angeles,2018-02-26,2021-03-14,8558.76,EUR,1927.7,Wire Transfer,631.0,1984.3,Active,Yes,Engineer,12340.92,sara.brown@outlook.com,Account dormant >6 months,Normal,False
CUST-2911,TXN408148,67.0,Female,Fixed Deposit,Chicago,2020-05-26,2022-05-14,124.96,USD,-54.26,ATM,655.0,6149.71,Active,Yes,Engineer,6180.67,mike.jones@gmail.com,Loan disbursed to account,Normal,False
CUST-1391,TXN332329,22.0,Female,Fixed Deposit,New York,2022-04-12,2022-08-09,-99999.0,EUR,-48933.7,Wire Transfer,598.0,20493.03,Active,No,Accountant,6180.67,pat.moore@yahoo.com,Unknown,Normal,False
CUST-2001,TXN552564,48.0,Female,Checking,New York,2021-09-07,2021-10-26,63774.23,GBP,29296.03,Withdrawal,587.0,9481.79,Active,No,Engineer,54795.45,morgan.jones@bank.org,KYC documents pending,Normal,False
CUST-1548,TXN496058,34.0,Male,Checking,Chicago,2023-03-07,2023-06-19,851.74,EUR,537.27,Withdrawal,521.0,9747.25,Active,No,Lawyer,10765.35,taylor.wilson@gmail.com,Transaction verified by branch CHI,Normal,False
CUST-2509,TXN122791,54.0,Female,Savings,Chicago,2023-06-02,2023-05-18,209.41,GBP,-61.24,Wire Transfer,629.0,4288.86,Default,Yes,Engineer,6180.67,morgan.davis@outlook.com,Auto-debit setup confirmed,Normal,False
CUST-2648,TXN535499,74.0,Female,Savings,Houston,2019-06-01,2021-11-05,40834.89,USD,2873.61,Wire Transfer,667.0,5091.02,Default,Yes,Lawyer,31527.21,john.anderson@bank.org,Auto-debit setup confirmed,Normal,False
CUST-3036,TXN247310,55.0,Male,Current,Chicago,2018-10-17,2020-04-27,1572.06,GBP,618.64,Deposit,758.0,7824.84,Active,Yes,Accountant,6180.67,mike.anderson@gmail.com,Customer flagged for review,Normal,False
