customer_id,transaction_id,age,gender,account_type,branch,account_open_date,transaction_date,balance_amount,currency,transaction_amount,transaction_type,credit_score,loan_amount,loan_status,loan_approved,occupation,annual_income,email,notes
CUST-2011,TXN553190,63,male,Checking,,04/03/22,12/19/2023,5041.99,NGN,624.03,Deposit,658,4999.9,Closed,NO,,-5417.59,john.miller@bank.org,KYC documents pending
CUST-1248,TXN664570,47,MALE,Current,,04/08/23,2023-09-17,9089.69,eur,3725.31,DEPOSIT,635,8253.84,closed,YES,Doctor,5199.29,pat.wilson@gmail.com,KYC documents pending
CUST-1853,TXN207312,71,M,SAVINGS,Phoenix,23/10/2020,08/21/2021,130.36,EUR,93.62,Withdrawal,827,5653.11,ACTIVE,yes,,-3464.08,taylor.anderson@bank.org,
CUST-2606,TXN292183,18,male,Checking,Phoenix,04-26-2022,03/11/2024,616.91,GBP,4.44,Wire Transfer,613,,Defaulted,yes,Engineer,2075.26,lee.smith@outlook.com,KYC documents pending
CUST-1502,TXN964286,22,FEMALE,Savings,Houston,2023-08-14,10/17/2023,1219.88,GBP,627.96,Wire Transfer,,186791.54,Default,Yes,Engineer,6175.28,mike.davis@yahoo.com,Auto-debit setup confirmed
CUST-2373,TXN155274,37,Male,Current,los angeles,31-Jan-2022,11/06/2022,1885.28,GBP,524.08,withdrawal,806,7622.83,active,YES,accountant,-211.42,chris.brown@yahoo.com,Customer flagged for review
CUST-1440,TXN356779,72,FEMALE,FD,new york,31/02/2020,02/13/2023,4859.52,GBP,191.95,atm,,11367.16,Default,yes,Accountann,4843.6,sara.jones@gmail.com,KYC documents pending
CUST-2939,TXN768908,,female,fixed deposit,los angeles,22-Feb-2019,18/09/2021,1720.7,GBP,867.78,Withdrawal,651,3020.99,DEFAULT,Yes,Doctow,5216.97,taylor.anderson@outlook.com,
CUST-2087,TXN507233,75,female,CHECKING,new york,04-17-2022,02/19/2023,2001.38,gbp,659.1,DEPOSIT,640,10554.09,active,yes,LAWYER,1346.49,morgan.smith@bank.org,Loan disbursed to account
cust7449,TXN328026,59,Male,fixed deposit,los angeles,01/25/18,2021-05-31,10519.28,eur,934.21,Withdrawal,614,1224.71,,no,Docter,10487.06,,Loan disbursed to account
cust1507,TXN125680,,Female,Fixed Deposit,los angeles,26-Apr-2018,2019-10-22,15806.1,eur,3941.91,withdrawal,762,5985.62,DEFAULT,yes,Teacher,29189.87,lee.anderson@gmail.com,
CUST-2215,TXN446865,64,F,checking,Houston,07/04/2020,16/02/2021,11095.12,NGN,2256.24,ATM,701,,active,,accountant,-5869.81,taylor.jackson@yahoo.com,Account dormant >6 months
CUST-1832,TXN445641,53,M,fixed deposit,los angeles,02-Jul-2020,10/04/2020,128969.97,GBP,43150.65,atm,647,15375.69,Active,yes,LAWYER,223742.77,mike.moore@yahoo.com,Loan disbursed to account
CUST-1640,TXN126148,32,Female,Checking,Houston,2022-12-27,08/29/2023,26469.11,USD,4710.73,Wire Transfer,713,8811.62,ACTIVE,No,accountant,28403.96,morgan.jackson@bank.org,Transaction verified by branch Houston
CUST-1791,TXN418170,67,FEMALE,FD,N.Y.,10-10-2021,10/18/2023,5667.34,EUR,2401.4,ATM,1200,4474.67,Default,Yes,LAWYER,2471.34,taylor.smith@bank.org,Auto-debit setup confirmed
CUST-2708,TXN288810,60,male,Fixed Deposit,,03-25-2018,19/06/2022,3975.22,eur,952.36,Withdrawal,605,12431.17,ACTIVE,No,,14665.76,mike.jackson@bank.org,
CUST-2566,TXN709869,72,MALE,Current,Houston,16/05/2018,2021-11-05,21399.28,EUR,9616.58,DEPOSIT,,5253.29,,No,Teacher,16623.8,alex.davis@outlook.com,Loan disbursed to account
CUST-1709,TXN263678,69,F,fixed deposit,LA,2020-10-20,2023-03-16,1196.45,eur,372.59,wire transfer,,27531.42,Closed,yes,Lawyer,292.37,alex.brown@yahoo.com,Loan disbursed to account
CUST-1147,TXN663356,26,F,Savings,Phoenix,09-Feb-2024,07/04/2024,996.7,NGN,511.07,Withdrawal,653,4223.42,active,Yes,,11933.29,john.brown@outlook.com,Account dormant >6 months
CUST-2055,TXN396059,29,F,Savings,Houston,08/23/22,2024-06-18,37.66, USD,119.45,ATM,552,1077.78,DEFAULT,No,Lawyer,-14106.54,alex.wilson@yahoo.com,
CUST-1380,TXN959860,50,F,SAVINGS,new york,09/14/19,24/08/2022,2913.28,eur,1135.25,Transfer,659,3062.33,Default,no,Accounjant,8943.18,chris.brown@gmail.com,KYC documents pending
CUST-1510,TXN312134,20,F,CHECKING,N.Y.,2018-04-25,2021-04-22,17736.32,gbp,5218.16,Wire Transfer,678,23627.11,closed,Yes,accountant,33265.39,morgan.moore@yahoo.com,Auto-debit setup confirmed
CUST-2861,TXN253610,,Male,SAVINGS,new york,04/05/19,08/19/2023,3265.53,eur,1939.37,withdrawal,656,26339.99,Closed,NO,Docter,2526.23,pat.moore@gmail.com,Auto-debit setup confirmed
CUST-3002,TXN743476,38,,fixed deposit,LA,26/11/2023,12/04/2023,2702.37,gbp,989.76,wire transfer,561,6004.75,,Yes,Engineer,489.29,john.jones@outlook.com,Auto-debit setup confirmed
CUST-2692,TXN249739,57,Male,savings,Phoenix,2020-07-17,02/13/2023,433.37,NGN,-160.1,Withdrawal,,9571.0,Active,yes,,,lee.smith@yahoo.com,Account dormant >6 months
CUST-2846,TXN195512,43,Male,FD,los angeles,12/05/23,05/05/2024,29921.33,USD ,13342.94,wire transfer,602,13070.86,Defaulted,,Doctor,,sara.miller@yahoo.com,
CUST-2614,TXN219162,39,F,SAVINGS,New York,05/30/19,05/08/2022,647.51,USD ,-86.94,Deposit,546,3292.99,Closed,,Engineer,,morgan.anderson@,Account dormant >6 months
CUST-1787,TXN715561,35,Female,Fixed Deposit,Houston,12-13-2023,29/05/2024,32362.59,eur,,DEPOSIT,761,2117.25,,Yes,Accountant,16113.75,alex.anderson@bank.org,Transaction verifi
CUST-1435,TXN394301,44,female,checking,Phoenix,2018-04-18,04/05/2019,1523.88,usd,342.5,Wire Transfer,655,,Active,NO,Doctor,4669.59,morgan.davis@gmail.com,
CUST-1742,TXN311800,20,Female,Checking,los angeles,30/09/2022,07/11/2023,35707.31,usd,5399.54,Wire Transfer,601,13242.78,ACTIVE,NO,enginr,38061.94,sara.wilson@gmail.com,Auto-debit setup confirmed
CUST-1414,TXN180552,49,MALE,savings,LA,01-19-2020,11/17/2023,706.87,GBP,212.64,Withdrawal,737,53347.71,DEFAULT,,LAWYER,,pat.anderson@gmail.com,Account dormant >6 months
CUST-1882,TXN830121,54,F,Savings,Los Angeles,04/04/19,2019-05-17,2329.71, USD,457.43,Wire Transfer,570,2934.0,ACTIVE,no,LAWYER,-3978.9,morgan.taylor@yahoo.com,
cust9102,TXN776552,63,Male,Savings,new york,10-01-2021,10/06/2022,-1,eur,-252.73,ATM,497,4594.21,ACTIVE,no,Teacher,9006.92,morgan.davis@yahoo.com,Customer flagged for review
CUST-3178,TXN223604,35,female,fixed deposit,los angeles,23/09/2023,02/20/2024,4710.87, USD,1679.81,Deposit,,33045.73,,No,LAWYER,,lee.smith@bank.org,
CUST-1721,TXN417386,41,Male,Current,N.Y.,01/04/23,07/07/2023,6819.98,NGN,1140.71,ATM,612,5369.95,Defaulted,NO,Teacher,13427.4,morgan.taylor@gmail.com,Auto-debit setup confirmed
CUST-2630,TXN595205,0,female,Fixed Deposit,Chicago,30-Dec-2018,02/26/2023,543.89,EUR,423.23,atm,,13901.67,,yes,accountant,,morgan.jones@yahoo.com,
CUST-2374,TXN569428,74,FEMALE,Current,N.Y.,31/02/2020,21/03/2023,5570.29,gbp,974.26,atm,648,29102.38,DEFAULT,no,accountant,7284.52,jane.jackson@outlook.com,Account dormant >6 months
CUST-3033,TXN384298,18,FEMALE,Checking,los angeles,05-Nov-2023,20/01/2024,2149.5,USD,602.7,atm,663,16347.38,ACTIVE,NO,teachr,6349.89,taylor.brown@gmail.com,Customer flagged for review
CUST-1192,TXN912853,43,male,FD,N.Y.,00/13/2019,06/16/2024,608.61, USD,41.03,Transfer,726,3023.81,Closed,YES,enginr,2744.1,jane.anderson@outlook.com,Auto-debit setup confirmed
CUST-1934,TXN250656,41,male,Savings,N.Y.,02/02/23,24/02/2024,5377.4,eur,2113.0,atm,664,12839.37,Active,No,Engineer,6629.82,chris.wilson@gmail.com,
CUST-1692,TXN493139,200,M,SAVINGS,New York,06-10-2024,19/06/2024,1094.8,USD ,403.67,Transfer,,864.17,,yes,Lawyer,-8910.4,,Account dormant >6 months
CUST-1631,TXN206436,68,F,Checking,New York,07-30-2023,09/02/2024,562.31,NGN,511.52,withdrawal,729,10728.26,Default,Yes,Doctor,9696.15,lee.moore@yahoo.com,Auto-debit setup confirmed
CUST-2550,TXN846855,38,Female,FD,LA,01-12-2023,2023-02-08,282.27,USD ,-136.25,ATM,467,,active,,LAWYER,4394.54,lee.jones@yahoo.com,
CUST-1494,TXN475921,58,M,checking,Los Angeles,01/24/18,17/08/2019,1320.8,eur,59.1,ATM,600,6848.99,Defaulted,No,LAWYER,-1059.75,alex.brown@bank.org,Customer flagged for review
CUST-3019,TXN548828,63,M,checking,Los Angeles,2022-04-10,09/08/2023,901.3,gbp,229.2,Deposit,668,14864.96,Defaulted,Yes,Lawyer,8632.95,pat.taylor@yahoo.com,Transaction verified by branch Los Angeles
CUST-2169,TXN306676,34,male,Current,Chicago,06-May-2019,2023-08-17,752.23,EUR,407.25,withdrawal,599,7775.3,active,YES,acciuntant,,,Loan disbursed to account
CUST-1675,TXN969459,67,F,CHECKING,new york,23/02/2023,05/01/2024,742.45,EUR,18.07,DEPOSIT,582,14373.3,Closed,no,Docter,-7848.35,lee.moore@yahoo.com,Customer flagged for review
CUST-1673,TXN267439,24,M,SAVINGS,,03-03-2024,03/12/2024,624.49,usd,103.78,Deposit,621,3751.85,DEFAULT,,LAWYER,,john.miller@gmail.com,
CUST-3151,TXN391473,55,MALE,Savings,new york,2024-06-28,06/29/2024,8372.8,EUR,1856.42,wire transfer,777,13374.82,ACTIVE,YES,Engineer,6169.29,john.miller@bank.org,Account dormant >6 months
CUST-2402,TXN550274,20,Female,Savings,New York,01/09/23,2024-02-24,21143.93,USD,,DEPOSIT,536,4832.66,active,Yes,Doctor,34744.49,jane.brown@yahoo.com,Transaction verified by branch New York
CUST-1835,TXN947061,75,M,fixed deposit,Chicago,2019-07-13,12/04/2022,4173.5,USD,647.47,atm,,30091.07,Defaulted,YES,,5195.2,chris.taylor@outlook.com,
CUST-3081,TXN772521,67,Female,fixed deposit,Houston,02/10/24,2024-05-13,11359.58,USD ,4053.58,ATM,595,9749.42,Defaulted,Yes,Doctor,32968.93,,
CUST-1379,TXN607348,30,MALE,SAVINGS,los angeles,14-Feb-2024,04/25/2024,61.16,eur,-81.89,ATM,681,1846.58,,,LAWYER,946.7,alex.brown@bank.org,Customer flagged for review
CUST-2763,TXN702000,58,M,Current,new york,15/08/2023,04/15/2024,11950.34,GBP,4077.04,atm,621,20900.16,Active,yes,Teacher,19889.32,taylor.taylor@outlook.com,Auto-debit setup confirmed
CUST-1437,TXN460991,55,male,fixed deposit,Los Angeles,11/10/20,2021-07-02,711.46,EUR,292.85,Withdrawal,815,2786.29,Active,Yes,Accountant,1202.02,john.moore@yahoo.com,Customer flagged for review
CUST--8775,TXN548709,29,Female,Savings,CHI,00/13/2019,22/12/2023,2417.81,USD,1419.18,atm,566,14954.6,closed,NO,teachr,-3303.99,morgan.jackson@gmail.com,
CUST-2822,TXN483745,19,female,Current,N.Y.,26/02/2024,2024-04-28,5671.12,USD,370.96,DEPOSIT,825,21072.07,Closed,Yes,Teacher,4554.87,pat.moore@outlook.com,
CUST-1052,TXN941204,65,male,Checking,LA,04-12-2023,2023-12-03,9024.51,GBP,3043.19,withdrawal,640,5996.29,closed,yes,Accountann,2009.75,jane.moore@gmail.com,Transaction verified by branch LA
CUST-2209,TXN864977,19,Female,SAVINGS,LA,2024-04-26,05/21/2024,3086.5,NGN,626.35,withdrawal,528,2141.57,Default,NO,Docter,-8372.64,mike.smith@gmail.com,Loan disbursed to account
CUST-3020,TXN843799,50,female,fixed deposit,LA,08/03/2024,24/03/2024,1873.26,NGN,235.36,Transfer,,,ACTIVE,Yes,enginr,1967.97,morgan.wilson@outlook.com,
CUST-2848,TXN603920,23,F,CHECKING,Los Angeles,2023-09-10,2023-11-01,1839.72,EUR,88.96,Transfer,803,2154.16,active,Yes,enginr,11879.15,sara.miller@gmail.com,Auto-debit setup confirmed
CUST-1168,TXN554197,43,MALE,savings,new york,2020-02-06,06/12/2020,775.97,GBP,212.61,ATM,595,21485.2,active,No,enginr,243.68,alex.brown@,Transaction verified by branch new york
CUST-3136,TXN799438,150,MALE,checking,new york,10/12/2023,19/01/2024,19495.15,usd,3154.76,Transfer,620,6526.21,,YES,enginr,5726.17,alex.jones@gmail.com,Account dormant >6 months
CUST-2220,TXN974316,45,Female,Fixed Deposit,Houston,12/08/18,2021-07-08,4977.77,usd,373.45,ATM,601,4301.71,active,no,LAWYER,827.05,jane.moore@yahoo.com,Account dormant >6 months
CUST-2465,TXN430768,47,male,Current,los angeles,2022-12-13,18/03/2023,5220.25, USD,2688.63,withdrawal,602,,ACTIVE,Yes,Accountant,-5209.76,john.smith@outlook.com,Transaction verified by branch los angeles
CUST-2245,TXN190523,56,female,fixed deposit,Chicago,02-20-2022,08/05/2023,621.23,EUR,-0.01,Withdrawal,,4339.39,Closed,Yes,,4323.82,pat.jones@gmail.com,
CUST-2280,TXN213105,47,MALE,Checking,Phoenix,14-May-2023,2023-12-27,13825.39,USD ,624.16,Deposit,604,6117.29,Default,no,Docter,16023.01,alex.brown@gmail.com,Account dormant >6 months
cust9531,TXN341500,48,male,Fixed Deposit,New York,16-Jan-2024,2024-03-22,9999999,eur,125546.57,Wire Transfer,709,14901.82,Defaulted,yes,enginr,16370477.34,jane.jackson@outlook.com,Customer flagged for review
CUST-2884,TXN410616,,male,Checking,CHI,04-28-2019,03/21/2024,3302.66,USD,641.89,ATM,,1999.51,DEFAULT,YES,,6868.09,jane.taylor@gmail.com,Auto-debit setup confirmed
CUST-1027,TXN564920,33,Female,CHECKING,N.Y.,09/01/2022,22/07/2022,9208.66,USD ,1207.37,Deposit,577,32951.57,active,No,Teacher,11158.03,morgan.davis@gmail.com,Account dormant >6 months
CUST-1733,TXN467544,60,female,FD,N.Y.,07-Apr-2022,12/05/2022,6833.28,NGN,,atm,630,26917.49,DEFAULT,Yes,Lawyer,9999999999,sara.smith@outlook.com,KYC documents pending
CUST-1570,TXN289863,28,female,Current,N.Y.,28-Aug-2019,2022-07-20,223.92,USD ,,wire transfer,745,3037.63,closed,yes,Teacher,-2090.69,lee.jackson@gmail.com,
CUST-1657,TXN726915,53,F,checking,N.Y.,2020-04-27,10/26/2020,13843.41,EUR,3389.96,withdrawal,733,9366.43,Defaulted,Yes,Engineer,15918.36,pat.moore@yahoo.com,Account dormant >6 months
CUST-2847,TXN448099,70,male,Checking,Chicago,2023-12-10,2024-03-01,3747.29,EUR,-99.0,withdrawal,827,2105.46,Default,Yes,Doctoi,0,alex.miller@gmail.com,Transaction verified by branch Chicago
CUST-1393,TXN143046,50,F,CHECKING,New York,2019-09-18,12/02/2021,1724.29,GBP,-102.92,withdrawal,566,1134.16,Active,Yes,Accountant,10964.57,pat.anderson@yahoo.com,Account dormant >6 months
CUST-1872,TXN112498,18,M,SAVINGS,Phoenix,08-Nov-2023,04/01/2024,4883.71,eur,1488.06,Wire Transfer,614,4055.18,,Yes,,-1394.8,sara.jones@yahoo.com,KYC documents pending
CUST-3107,TXN742419,,Female,savings,Houston,2024-05-16,06/29/2024,16789.73,USD ,5902.75,wire transfer,661,2763.77,ACTIVE,YES,Engineer,31349.19,pat.taylor@yahoo.com,
CUST-2362,TXN481228,55,F,Savings,CHI,22/03/2018,2023-08-12,876.35, USD,-141.68,Transfer,674,4687.21,closed,yes,Teacher,9734.69,chris.brown@outlook.com,Auto-debit setup confirmed
CUST-1848,TXN929414,18,female,Current,CHI,07/22/20,2022-01-31,2092.35,USD,238.92,ATM,683,10581.03,Default,No,Doctor,1106.47,jane.wilson@yahoo.com,Account dormant >6 months
CUST-2288,TXN281396,67,M,FD,,18-Oct-2020,2024-05-15,50648.02,USD ,16571.71,Deposit,705,3511.89,ACTIVE,YES,Docter,31557.91,jane.anderson@gmail.com,Auto-debit setup confirmed
CUST-2122,TXN235103,65,male,Savings,New York,12/10/2018,2019-06-21,2477.45,GBP,975.15,Transfer,597,-43.34,,Yes,tevchr,2937.02,john.wilson@bank.org,Transaction verified by branch New York
CUST-1220,TXN256557,19,MALE,savings,CHI,02/07/20,2024-06-27,3915.9,eur,609.75,DEPOSIT,613,3463.92,closed,No,Engineer,7590.61,morgan.davis@gmail.com,Auto-debit setup confirmed
CUST-2005,TXN533371,36,MALE,FD,CHI,2020-01-08,06/28/2020,701.84,NGN,488.74,DEPOSIT,725,13191.2,DEFAULT,YES,accountant,5680.35,,Transaction verified by branch CHI
CUST-2820,TXN277752,28,male,Savings,los angeles,19-Apr-2019,11/10/2023,143682.39,eur,,withdrawal,490,11297.95,Active,NO,,255687.23,alex.smith@bank.org,Customer flagged for review
CUST-2406,TXN776081,47,FEMALE,CHECKING,Los Angeles,22/10/2020,28/02/2023,2403.09,GBP,200.05,Withdrawal,652,8740.07,Defaulted,Yes,,126.42,jane.taylor@gmail.com,
CUST-2488,TXN942607,,Male,FD,new york,01-27-2018,02/27/2019,10072.44, USD,2645.06,Transfer,884,2898.87,DEFAULT,yes,Docter,-1666.66,morgan.moore@outlook.com,Transaction verified by branch new york
CUST-2434,TXN455162,73,FEMALE,FD,N.Y.,17-Jan-2023,29/01/2024,4638.19,USD ,2020.77,Deposit,487,,DEFAULT,no,Lawyer,7367.18,chris.jones@gmail.com,KYC documents pending
CUST-1610,TXN418961,37,M,Fixed Deposit,N.Y.,09/21/18,21/04/2020,4701.93, USD,,atm,631,34657.2,active,YES,Accountant,2490.75,pat.smith@bank.org,KYC documents pending
CUST-1279,TXN685573,26,M,Savings,los angeles,2021-12-23,03/03/2023,900.14, USD,-7.97,Deposit,591,7839.05,Defaulted,yes,Docter,9933.79,jane.brown@gmail.com,
CUST-2193,TXN636470,52,MALE,CHECKING,New York,28/07/2020,2021-01-12,15110.85,EUR,1884.53,DEPOSIT,581,3793.44,active,no,Teacher,25292.98,mike.brown@outlook.com,Transaction verified by branch New York
CUST-2647,TXN204591,74,F,Checking,New York,12-11-2023,15/03/2024,103.25,NGN,64.84,Deposit,587,3639.73,ACTIVE,No,Accountant,-2386.98,john.miller@yahoo.com,Customer flagged for review
CUST-2659,TXN865219,38,female,Fixed Deposit,Los Angeles,08-Dec-2018,08/02/2020,5138.45,EUR,-113.8,wire transfer,621,2380.34,active,No,LAWYER,7771.25,jane.miller@gmail.com,Auto-debit setup confirmed
CUST-2283,TXN794617,22,F,fixed deposit,Phoenix,2020-10-16,21/05/2024,4037.66,gbp,1645.25,Transfer,571,7744.56,Defaulted,YES,Engineer,875.54,chris.jackson@gmail.com,
CUST-1915,TXN611776,40,Female,checking,LA,06/28/18,2021-01-18,3942.71,eur,1328.34,Deposit,801,8512.65,Active,yes,Ddcter,7024.88,taylor.jackson@gmail.com,KYC documents pending
CUST-2247,TXN304867,19,Male,Savings,Phoenix,2022-04-27,30/04/2022,666.93,USD,6.96,Withdrawal,607,5744.14,,YES,Lawyer,-1464.72,lee.wilson@outlook.com,Loan disbursed to account
CUST-1963,TXN949152,59,male,FD,Los Angeles,01-30-2022,01/04/2024,4426.33,GBP,1092.49,Transfer,455,744.77,DEFAULT,no,,219.12,taylor.moore@gmail.com,Auto-debit setup confirmed
CUST-2182,TXN158487,56,F,Savings,Chicago,28-Feb-2019,08/10/2021,322.31,NGN,-134.38,Transfer,559,5364.3,Default,no,Docter,-3084.48,taylor.smith@outlook.com,Customer flagged for review
CUST-2308,TXN891457,64,female,Savings,N.Y.,16-Jan-2023,2023-10-13,1212.29, USD,322.58,Deposit,594,,Defaulted,yes,teachr,-981.13,mike.davis@yahoo.com,Account dormant >6 months
CUST-2043,TXN550504,22,MALE,Current,New York,25/09/2021,2022-05-23,1274.63,usd,-500,Wire Transfer,716,9991.3,Defaulted,Yes,accountant,-2883.68,patandersongmail.com,Auto-debit setup confirmed
CUST-3139,TXN124209,56,female,savings,Chicago,07/02/2024,22/03/2024,12781.23, USD,2544.47,Transfer,-100,15314.47,,no,Lawyer,20736.38,pat.jones@outlook.com,
CUST-2389,TXN991066,47,female,Fixed Deposit,new york,16-Feb-2024,04/03/2024,24949.72,USD,,Transfer,637,11029.1,active,No,teachr,26984.72,lee.anderson@yahoo.com,Transaction verified by branch new york
CUST-3045,TXN496179,65,,Checking,LA,2022-08-20,09/20/2023,5561.95,GBP,1903.34,wire transfer,668,17637.77,Default,NO,,847.07,chris.jones@bank.org,Account dormant >6 months
CUST-2406,TXN776081,47,FEMALE,CHECKING,Los Angeles,22/10/2020,28/02/2023,2403.09,GBP,200.05,Withdrawal,652,8740.07,Defaulted,Yes,,126.42,jane.taylor@gmail.com,
CUST-1480,TXN956835,68,MALE,FD,Chicago,05/26/22,2024-04-11,19901.73,USD,5768.08,Withdrawal,727,12421.63,Active,Yes,Accountant,10322.38,chris.jones@bank.org,Transaction verified by branch Chicago
CUST-1704,TXN260596,70,MALE,savings,N.Y.,06-24-2018,2022-06-26,2112.6,GBP,584.41,ATM,618,21951.06,Defaulted,no,LAWYER,9999999999,taylor.smith@gmail.com,Customer flagged for review
CUST-2934,TXN536390,56,M,Current,Phoenix,26-Sep-2023,06/04/2024,945.38,usd,441.83,DEPOSIT,526,14253.76,DEFAULT,no,enginr,4285.41,sara.davis@bank.org,KYC documents pending
CUST-3041,TXN435242,75,Male,Savings,CHI,14-Oct-2020,2021-10-06,858.25,USD,177.47,DEPOSIT,599,37893.97,Defaulted,no,Engineer,-5542.96,taylormillergmail.com,KYC documents pending
CUST-1650,TXN989928,69,,Checking,Chicago,13/09/2019,31/05/2024,6825.7, USD,3264.07,withdrawal,594,14501.78,DEFAULT,YES,LAWYER,4345.45,john.miller@outlook.com,Auto-debit
CUST-2271,TXN523355,63,Female,checking,CHI,21/04/2021,09/03/2022,444.88,USD,-17.02,wire transfer,655,,closed,yes,Accountant,2401.8,john.miller@yahoo.com,Account dormant >6 months
CUST-1351,TXN875615,23,MALE,Current,Chicago,10/26/19,30/09/2020,74438.14,usd,15978.78,atm,674,15272.01,Defaulted,NO,enginr,42308.76,sara.jackson@outlook.com,Loan disbursed to account
CUST-1575,TXN987606,,Male,Checking,CHI,12/05/19,20/12/2020,316436.49,EUR,,withdrawal,635,13828.76,active,Yes,Doutor,623015.68,sara.miller@gmail.com,
CUST-2599,TXN435875,19,Female,FD,new york,2022-04-24,2022-11-16,25710.23, USD,1724.1,withdrawal,565,7576.22,Default,NO,accountant,47689.29,,Transaction verified by branch new york
CUST-1312,TXN888193,43,female,CHECKING,Chicago,2019-02-03,04/01/2023,243.99,NGN,-0.01,Deposit,681,,active,NO,Teacher,-2090.24,chris.taylor@outlook.com,
CUST-2564,TXN424121,66,Female,Current,Phoenix,29-Oct-2020,21/03/2024,7706.64,gbp,3500.56,atm,495,-718.47,Active,No,LAWYER,13818.63,taylor.jones@bank.org,Transaction verified by branch Phoenix
CUST-3001,TXN746275,55,MALE,Checking,Houston,2021-08-14,2021-12-08,6664.72,usd,2974.95,Wire Transfer,,,DEFAULT,YES,Teacher,14596.13,chrisjonesgmail.com,Loan disbursed to account
CUST-2688,TXN631893,58,FEMALE,Checking,New York,04/28/21,18/02/2022,31691.81,eur,8201.37,atm,,3369.04,ACTIVE,YES,enginr,64794.12,mike.jackson@bank.org,Customer flagged for review
CUST-1430,TXN516798,73,M,Current,new york,00/13/2019,2024-05-25,23442.7,eur,10262.19,ATM,586,5000.32,closed,no,Doctor,10677.52,morgan.davis@yahoo.com,Transaction verified by branch new york
CUST-1532,TXN849584,69,Female,Savings,Phoenix,2018-07-06,05/07/2021,10166.31,usd,2595.95,Withdrawal,577,3395.94,ACTIVE,NO,Lawyer,23802.62,john.brown@outlook.com,Auto-debit setup confirmed
CUST-1376,TXN195201,41,Female,Savings,New York,17-Sep-2022,2022-12-28,3792.8,EUR,845.39,withdrawal,684,26652.71,Active,YES,Engineer,6710.59,lee.smith@outlook.com,
CUST-3080,TXN571532,34,female,Current,LA,29-Nov-2023,02/15/2024,1127.99,EUR,-500,Withdrawal,678,4866.38,active,YES,Accountant,,sara.davis@gmail.com,
CUST-2435,TXN495029,54,F,Current,LA,26/02/2018,03/14/2021,8558.76,EUR,1927.7,wire transfer,631,1984.3,ACTIVE,Yes,Engineer,12340.92,sara.brown@outlook.com,Account dormant >6 months
CUST-2911,TXN408148,67,female,fixed deposit,CHI,05-26-2020,2022-05-14,124.96,usd,-54.26,ATM,655,6149.71,active,YES,Engineer,-5665.55,mike.jones@gmail.com,Loan disbursed to account
CUST-1391,TXN332329,22,FEMALE,fixed deposit,New York,04-12-2022,2022-08-09,-99999,eur,-48933.7,Wire Transfer,598,20493.03,ACTIVE,NO,Accountant,-76058.71,pat.moore@yahoo.com,
CUST-2001,TXN552564,48,female,CHECKING,New York,09-07-2021,2021-10-26,63774.23,GBP,29296.03,Withdrawal,587,9481.79,Active,NO,Engineer,54795.45,morgan.jones@bank.org,KYC documents pending
CUST-1548,TXN496058,34,MALE,Checking,CHI,2023-03-07,2023-06-19,851.74,EUR,537.27,Withdrawal,521,9747.25,Active,No,LAWYER,10765.35,taylor.wilson@gmail.com,Transaction verified by branch CHI
CUST-2509,TXN122791,54,female,SAVINGS,Chicago,06/02/2023,18/05/2023,209.41,gbp,-61.24,wire transfer,629,4288.86,Default,YES,Engineer,-2609.91,morgan.davis@outlook.com,Auto-debit setup confirmed
CUST-3111,TXN167054,60,MALE,CHECKING,Chicago,16-Nov-2020,09/12/2022,208.37,EUR,,Withdrawal,950,10762.12,DEFAULT,YES,Docter,-6787.94,taylor.wilson@yahoo.com,Loan disbursed to account
CUST-2648,TXN535499,74,F,SAVINGS,Houston,2019-06-01,11/05/2021,40834.89, USD,2873.61,Transfer,667,5091.02,DEFAULT,YES,Lawyer,31527.21,john.anderson@bank.org,Auto-debit setup confirmed
CUST-3036,TXN247310,55,male,Current,CHI,17/10/2018,27/04/2020,1572.06,gbp,,Deposit,758,7824.84,Active,Yes,Accountant,-2535.77,mike.anderson@gmail.com,Customer flagged for review
CUST-1403,TXN741337,26,female,savings,new york,2025-15-40,23/11/2023,2438.1,eur,1114.64,ATM,587,15495.12,Default,NO,Lawyer,1159.15,john.miller@yahoo.com,Customer flagged for review
CUST-2611,TXN456570,,M,Savings,N.Y.,2023-05-03,01/23/2024,8837.3,NGN,3503.7,DEPOSIT,761,10319.62,DEFAULT,yes,Docter,,sara.taylor@bank.org,
CUST-3006,TXN757761,74,female,savings,los angeles,12/08/20,2023-08-27,28016.94,USD,10963.63,wire transfer,588,3187.15,Default,no,enginr,25918.11,taylor.wilson@outlook.com,
CUST-3163,TXN587480,50,F,CHECKING,N.Y.,05/25/18,24/08/2023,22960.03,EUR,9186.68,Transfer,711,35515.35,ACTIVE,Yes,Accountant,29874.85,pat.davis@gmail.com,
CUST-2040,TXN618133,41,F,SAVINGS,Los Angeles,01/01/23,22/08/2023,4142.08,GBP,1858.56,wire transfer,604,19005.21,closed,Yes,Engineer,-602.28,morgantaylorgmail.com,Auto-debit setup confirmed
CUST-1167,TXN194813,61,Male,CHECKING,Chicago,2020-10-13,01/21/2021,16935.48,NGN,3683.49,atm,699,,active,no,Doctor,,lee.brown@outlook.com,
